  0.140000105       25.1115875       16.7720451       18.6893101    
  0.141000107       25.0791817       16.7552738       18.6608200    
  0.142000109       25.0468121       16.7385178       18.6323586    
  0.143000111       25.0144749       16.7217789       18.6039257    
  0.144000113       24.9821720       16.7050571       18.5755215    
  0.145000115       24.9499035       16.6883526       18.5471458    
  0.146000117       24.9176693       16.6716633       18.5187988    
  0.147000119       24.8854694       16.6549911       18.4904804    
  0.148000121       24.8533039       16.6383362       18.4621906    
  0.149000123       24.8211727       16.6216984       18.4339275    
  0.150000125       24.7890720       16.6050758       18.4056931    
  0.151000127       24.7570057       16.5884705       18.3774872    
  0.152000129       24.7249756       16.5718822       18.3493099    
  0.153000131       24.6929798       16.5553112       18.3211613    
  0.154000133       24.6610165       16.5387554       18.2930393    
  0.155000135       24.6290874       16.5222168       18.2649460    
  0.156000137       24.5971928       16.5056953       18.2368813    
  0.157000139       24.5653305       16.4891891       18.2088451    
  0.158000141       24.5335007       16.4727001       18.1808357    
  0.159000143       24.5017071       16.4562283       18.1528549    
  0.160000145       24.4699440       16.4397717       18.1249027    
  0.161000147       24.4382172       16.4233322       18.0969772    
  0.162000149       24.4065228       16.4069080       18.0690804    
  0.163000152       24.3748608       16.3905010       18.0412121    
  0.164000154       24.3432331       16.3741112       18.0133705    
  0.165000156       24.3116398       16.3577366       17.9855576    
  0.166000158       24.2800789       16.3413792       17.9577713    
  0.167000160       24.2485504       16.3250370       17.9300137    
  0.168000162       24.2170563       16.3087120       17.9022827    
  0.169000164       24.1855965       16.2924042       17.8745804    
  0.170000166       24.1541691       16.2761116       17.8469067    
  0.171000168       24.1227741       16.2598362       17.8192596    
  0.172000170       24.0914135       16.2435760       17.7916412    
  0.173000172       24.0600872       16.2273331       17.7640495    
  0.174000174       24.0287914       16.2111053       17.7364845    
  0.175000176       23.9975300       16.1948948       17.7089481    
  0.176000178       23.9663010       16.1786995       17.6814384    
  0.177000180       23.9351063       16.1625214       17.6539574    
  0.178000182       23.9039440       16.1463585       17.6265030    
  0.179000184       23.8728142       16.1302128       17.5990772    
  0.180000186       23.8417168       16.1140823       17.5716782    
  0.181000188       23.8106537       16.0979691       17.5443058    
  0.182000190       23.7796249       16.0818710       17.5169621    
  0.183000192       23.7486267       16.0657883       17.4896450    
  0.184000194       23.7176609       16.0497227       17.4623547    
  0.185000196       23.6867275       16.0336723       17.4350929    
  0.186000198       23.6558304       16.0176392       17.4078579    
  0.187000200       23.6249619       16.0016212       17.3806496    
  0.188000202       23.5941296       15.9856195       17.3534698    
  0.189000204       23.5633297       15.9696341       17.3263168    
  0.190000206       23.5325603       15.9536648       17.2991905    
  0.191000208       23.5018253       15.9377108       17.2720909    
  0.192000210       23.4711208       15.9217730       17.2450180    
  0.193000212       23.4404507       15.9058514       17.2179737    
  0.194000214       23.4098129       15.8899460       17.1909561    
  0.195000216       23.3792095       15.8740559       17.1639652    
  0.196000218       23.3486347       15.8581820       17.1370010    
  0.197000220       23.3180923       15.8423233       17.1100636    
  0.198000222       23.2875843       15.8264809       17.0831528    
  0.199000224       23.2571087       15.8106546       17.0562687    
  0.200000226       23.2266655       15.7948437       17.0294132    
  0.201000229       23.1962566       15.7790489       17.0025845    
  0.202000231       23.1658764       15.7632694       16.9757824    
  0.203000233       23.1355305       15.7475061       16.9490070    
  0.204000235       23.1052170       15.7317591       16.9222584    
  0.205000237       23.0749359       15.7160273       16.8955364    
  0.206000239       23.0446873       15.7003117       16.8688412    
  0.207000241       23.0144691       15.6846113       16.8421726    
  0.208000243       22.9842854       15.6689262       16.8155308    
  0.209000245       22.9541321       15.6532574       16.7889156    
  0.210000247       22.9240112       15.6376038       16.7623272    
  0.211000249       22.8939228       15.6219664       16.7357655    
  0.212000251       22.8638649       15.6063442       16.7092304    
  0.213000253       22.8338413       15.5907383       16.6827221    
  0.214000255       22.8038483       15.5751476       16.6562386    
  0.215000257       22.7738857       15.5595722       16.6297817    
  0.216000259       22.7439594       15.5440130       16.6033516    
  0.217000261       22.7140598       15.5284691       16.5769482    
  0.218000263       22.6841965       15.5129404       16.5505714    
  0.219000265       22.6543636       15.4974279       16.5242214    
  0.220000267       22.6245632       15.4819307       16.4978981    
  0.221000269       22.5947933       15.4664488       16.4715996    
  0.222000271       22.5650539       15.4509821       16.4453278    
  0.223000273       22.5353470       15.4355307       16.4190826    
  0.224000275       22.5056725       15.4200954       16.3928642    
  0.225000277       22.4760303       15.4046755       16.3666706    
  0.226000279       22.4464188       15.3892708       16.3405037    
  0.227000281       22.4168396       15.3738813       16.3143635    
  0.228000283       22.3872929       15.3585072       16.2882500    
  0.229000285       22.3577747       15.3431482       16.2621613    
