
                  TIMESTAMP   RECORD    AirTC    Dew   RH_Avg  AirPress   WindSpd  MeanWS   MeanWindDir  WindDir
                                         Avg    Point            Avg       Max                            STD
                                                  Avg                                                         

     "2008-04-01 09:42:00"    15749    25.31    15.17    53.35  1010.96     2.82     1.79      228.00    16.97
     "2008-04-01 09:45:00"    15750    25.45    15.24    53.15  1010.91     2.45     1.14      252.70    32.16
     "2008-04-01 09:48:00"    15751    25.86    15.30    52.07  1010.78     2.96     1.82      268.50    24.86
     "2008-04-01 09:51:00"    15752    26.06    15.44    51.92  1010.62     3.17     1.84      287.90    19.68
     "2008-04-01 09:54:00"    15753    26.06    15.43    51.90  1010.46     3.86     2.74      304.40    16.49
     "2008-04-01 09:57:00"    15754    25.73    15.30    52.49  1010.28     5.37     3.62      310.90    15.88
     "2008-04-01 10:00:00"    15755    25.40    15.33    53.61  1010.35     4.12     2.96      311.90    16.52
     "2008-04-01 10:03:00"    15756    25.50    15.65    54.41  1010.45     3.65     2.19      314.50    14.13
     "2008-04-01 10:06:00"    15757    25.32    15.46    54.35  1010.45     2.69     1.68      305.40    15.32
     "2008-04-01 10:09:00"    15758    25.34    15.09    53.03  1010.51     2.65     1.49      296.90    22.95
     "2008-04-01 10:12:00"    15759    26.17    15.32    51.21  1010.59     2.27     0.90      303.20    27.54
     "2008-04-01 10:15:00"    15760    26.80    15.90    51.23  1010.62     0.49     0.07      235.60    34.91
     "2008-04-01 10:18:00"    15761    26.87    15.85    50.81  1010.54     0.86     0.17      194.40    35.64
     "2008-04-01 10:21:00"    15762    27.21    15.55    48.90  1010.29     1.47     0.50      269.30    21.08
     "2008-04-01 10:24:00"    15763    26.89    15.42    49.40  1010.00     2.59     1.51      290.20    23.97
     "2008-04-01 10:27:00"    15764    27.30    15.06    47.14  1009.91     2.35     1.52      259.20    27.60
     "2008-04-01 10:30:00"    15765    27.62    15.58    47.82  1009.92     2.08     1.19      223.70    16.12
     "2008-04-01 10:33:00"    15766    27.63    15.84    48.58  1009.98     0.75     0.26      216.30    27.11
     "2008-04-01 10:36:00"    15767    27.19    15.50    48.80  1010.12     1.18     0.59      174.20    19.60
     "2008-04-01 10:39:00"    15768    27.61    15.69    48.19  1010.19     1.25     0.33      137.60    63.98
     "2008-04-01 10:42:00"    15769    26.96    15.17    48.41  1010.19     1.45     1.06       19.29     6.72
     "2008-04-01 10:45:00"    15770    27.09    15.54    49.19  1010.20     2.23     1.56        9.67    19.16
     "2008-04-01 10:48:00"    15771    27.21    15.93    50.09  1010.29     1.96     0.85       19.71    13.07
     "2008-04-01 10:51:00"    15772    27.78    16.18    49.25  1010.39     2.06     0.58        8.61    24.88
